,Temperature,mole fraction,error
0,1689.3030648713086,0.12200053520056908,6922.869004798624
1,1689.3030648713086,0.12200053520056908,6922.869004798624
2,1968.292067720213,0.14820975568242717,1866.7478287037718
3,2316.9939036582055,0.17528119842121706,482.1669816365086
4,2670.244372670153,0.20373030879756315,116.35027589198042
5,3061.2883121711056,0.2338753152394759,25.92253208888841
6,3476.4631356067694,0.2660313186228477,5.378156470494737
7,3804.7413453828513,0.2992087156884756,1.227659856836792
8,4076.4341458730896,0.3332061225926618,0.441864822424455
9,4292.180995656227,0.3674067631732012,0.306311323042985
10,4482.269403093949,0.3999449953803647,0.2996700656724358
11,4482.269403093949,0.3999449953803647,0.2996700656724358
12,4482.269403093949,0.3999449953803647,0.2996700656724358
13,4406.716504274096,0.3999449953803647,0.29423049735219114
14,4280.88734281379,0.3999449953803647,0.2847680998515215
15,4147.220141310794,0.3999449953803647,0.2740156427654702
16,4022.5127023364794,0.3999449953803647,0.26315418854725936
17,3916.766745456498,0.3999449953803647,0.2531684563440824
18,3835.7414028393277,0.3999449953803647,0.24494371358200967
19,3779.201383097695,0.3999449953803647,0.23886717128948246
20,3745.0704483305744,0.3999449953803647,0.2350512794892401
21,3729.1020061810077,0.3999449953803647,0.23322544015722035
22,3724.9532015920913,0.3999449953803647,0.2327466913691182
23,3036.967693266659,0.3999449953803647,0.11250514359060003
