,Temperature,mole fraction,error
0,1860.0104706773898,0.0749060079706634,1.0114864577678055
1,1860.0104706773898,0.0749060079706634,1.0114864577678055
2,1358.3648108691136,0.07702077432618515,0.7965715744913073
3,984.611242274555,0.08430469779699376,0.7286972961344694
4,984.611242274555,0.08430469779699376,0.7286972961344694
5,984.611242274555,0.08430469779699376,0.7286972961344694
6,984.611242274555,0.08430469779699376,0.7286972961344694
7,984.611242274555,0.08430469779699376,0.7286972961344694
8,502.34154660944273,0.07501394189200528,0.7015373178186968
9,523.4930846415621,0.06684782822195028,0.6853041614638506
10,559.9609864493541,0.06100345238996016,0.6761305071870953
11,594.5896808763201,0.0569892314990916,0.6691657341130384
12,629.6040195557592,0.05436543815782182,0.665004199490745
13,660.9663381401394,0.0526225179635536,0.6622236540008962
14,687.4662548677455,0.05148734065155178,0.6604082491297435
15,707.6666358104816,0.0506982941302171,0.6589774312176395
16,721.9729049245424,0.050133892770446234,0.6578085972165114
17,731.4569730086127,0.049744089108393,0.6569288126671302
18,737.4457020121699,0.049491996220476196,0.6563329782555843
19,740.6854015894278,0.04934838880677575,0.6559807411623222
20,742.2002984866506,0.049273236971354044,0.6557878645535787
21,742.7332084478244,0.04924188010282913,0.6557032751859343
22,742.8296090813599,0.049234574858010735,0.6556824653652917
23,751.3479499489184,0.04822861474855039,0.6526319858431555
24,752.6634019348462,0.047435585410571496,0.6499966007384628
25,750.8626823218342,0.046783559328353305,0.6476879526671339
26,744.7571941391761,0.04621936156042549,0.6454272301652227
27,734.5737703825187,0.04575160360223502,0.6432022726160511
28,721.4998086205499,0.045369241583340686,0.6409506715272273
29,707.313771736652,0.045053762576385256,0.6386652520385081
30,692.6297222755262,0.044798696040758666,0.6363365646891938
31,677.3047958124,0.04458904337357777,0.6338653265124856
32,662.1742976312568,0.044411682324444875,0.6312588700971644
33,647.738618254196,0.04426646092579327,0.6285834021498733
34,634.6999919186492,0.04415170217082796,0.6259703002560021
35,622.9943705568305,0.04405997335565866,0.623439644471717
36,613.1900438820628,0.043986373377271126,0.6211527914159523
37,605.2787034279723,0.04392993917845829,0.6191873651971158
38,599.2293837633176,0.04388809029034226,0.6176073692966262
39,595.0909813795163,0.043860040057283604,0.6164850885487625
40,592.5625428435764,0.04384310014322963,0.6157773538643208
41,591.3613443294893,0.0438349856711185,0.6154382058202916
42,591.0477424199943,0.04383278959079172,0.6153487747585092
43,538.803133304868,0.04348056572013241,0.5969639526240113
44,484.18956701132106,0.04312713206845183,0.5677847684838436
45,428.7396681198881,0.042781575700288066,0.5220200773808559
46,374.3261255794798,0.04243958431245397,0.45058954237147814
47,319.60911346923683,0.042098414145431355,0.3266642903810642
48,267.8186214248589,0.0417290095964163,0.17148708595067788
49,267.8186214248589,0.0417290095964163,0.17148708595067788
50,267.8186214248589,0.0417290095964163,0.17148708595067788
51,267.8186214248589,0.0417290095964163,0.17148708595067788
52,267.8186214248589,0.0417290095964163,0.17148708595067788
53,267.8186214248589,0.0417290095964163,0.17148708595067788
54,267.8186214248589,0.0417290095964163,0.17148708595067788
55,267.8186214248589,0.0417290095964163,0.17148708595067788
56,267.8186214248589,0.0417290095964163,0.17148708595067788
57,267.8186214248589,0.0417290095964163,0.17148708595067788
58,267.8186214248589,0.0417290095964163,0.17148708595067788
59,267.8186214248589,0.0417290095964163,0.17148708595067788
60,267.8186214248589,0.0417290095964163,0.17148708595067788
61,267.8186214248589,0.0417290095964163,0.17148708595067788
62,267.8186214248589,0.0417290095964163,0.17148708595067788
63,267.8186214248589,0.0417290095964163,0.17148708595067788
64,267.8186214248589,0.0417290095964163,0.17148708595067788
65,267.8186214248589,0.0417290095964163,0.17148708595067788
66,267.8186214248589,0.0417290095964163,0.17148708595067788
67,274.7589455602757,0.037230036005789044,0.12747650958679244
