,Temperature,mole fraction,error
0,200.0,0.04128598156752058,0.4240258870428664
1,347.6638821972367,0.035270598376607544,0.10443992343650474
2,323.1226226770775,0.040397623036782446,0.07517061598739186
3,200.0,0.03622222089829002,0.4572863953855684
4,326.0658083653517,0.031182370394932567,0.07046589444490071
5,293.0993652291656,0.06,0.14830292284009203
6,288.45840079842446,0.04638784039133532,0.03822301813986389
7,260.71152817354806,0.04866954452192763,0.0965502009334126
8,642.5610490324486,0.04510240997265973,0.5337516089028347
9,318.75587582652827,0.030334184122211484,0.08221704947106458
10,570.7921118386873,0.01,0.5076897140912665
11,351.11058766308815,0.0599871423972365,0.30450924938921725
12,359.3256039812428,0.02781463163426854,0.12175157235140224
13,200.0,0.06,0.3338552819722309
14,309.67274351713064,0.0478268310488209,0.10140999592411146
15,202.30283738319378,0.024278211945903516,0.5476288059830997
16,1000.0,0.01,0.693651682112254
17,510.86655214597886,0.03602862926985301,0.38020386968521946
18,370.94327923071705,0.017831133962446913,0.25163248971058566
19,414.3510990570569,0.010063484345841603,0.4373383437970865
20,1000.0,0.06,0.6483118949457818
21,200.0,0.048427322484339716,0.3842526641617194
22,550.7565492219876,0.04782710153296282,0.5000697105889887
23,569.153998605654,0.0343989947505321,0.4239546335961454
24,200.0,0.04411400634157614,0.407359458845767
25,451.47058453871676,0.020722551580547012,0.26985745725648713
26,384.14929911109886,0.03247760071288286,0.16804644308180366
27,416.2552170548346,0.03560853925298541,0.24735733971321433
28,280.12582122709307,0.04368385671942581,0.047358254027895785
29,243.04132710935048,0.04352303699138732,0.19755576851713072
30,999.5129952273735,0.05156002841591668,0.6208866454881533
31,807.3186388862324,0.03680584904576,0.5465420494935606
32,318.15504745938375,0.04442762269997761,0.09590396108365047
33,229.27288308738775,0.04498907134453698,0.252569949174221
34,545.7364916699711,0.053274073172877925,0.5342257088342444
35,304.54057404013764,0.0376040874027433,0.01721310382975175
36,220.64107974069395,0.04317218136374157,0.3058128138217197
37,347.18986834677867,0.037656335964098744,0.11879241308659913
38,273.17785182149123,0.052801588394742166,0.06700568567546536
39,319.10394878218034,0.0539825326373329,0.17804584319253994
40,267.71383729693133,0.036238021400656115,0.14996085866268377
41,386.9654776403015,0.025057323818013455,0.16964301192188563
42,207.20675903793452,0.04638251575526009,0.35610621849015356
43,326.925812334944,0.043486332154957126,0.11254347442158863
